payment_id,loan_id,payment_date,amount_paid,payment_status
6306,395,2021-01-11,962.5,On-time
6307,395,2021-02-10,962.5,On-time
6308,395,2021-03-12,962.5,On-time
6309,395,2021-04-11,962.5,On-time
6310,395,2021-05-11,962.5,On-time
6311,395,2021-06-10,962.5,Late
6312,395,2021-07-10,962.5,On-time
6313,395,2021-08-09,962.5,On-time
6314,395,2021-09-08,962.5,Late
6315,395,2021-10-08,0.0,Missed
6316,395,2021-11-07,962.5,On-time
6317,395,2021-12-07,0.0,Missed
6318,395,2022-01-06,962.5,On-time
6319,395,2022-02-05,962.5,On-time
6320,395,2022-03-07,962.5,On-time
6321,395,2022-04-06,962.5,On-time
6322,395,2022-05-06,962.5,On-time
6323,395,2022-06-05,962.5,Late
6324,395,2022-07-05,0.0,Missed
6325,395,2022-08-04,962.5,On-time
6326,396,2022-05-13,0.0,Missed
6327,396,2022-06-12,439.53,On-time
6328,396,2022-07-12,439.53,On-time
6329,396,2022-08-11,439.53,On-time
6330,396,2022-09-10,439.53,On-time
6331,396,2022-10-10,439.53,On-time
6332,396,2022-11-09,0.0,Missed
6333,396,2022-12-09,439.53,On-time
6334,396,2023-01-08,0.0,Missed
6335,396,2023-02-07,439.53,Late
6336,397,2020-09-15,386.83,On-time
6337,397,2020-10-15,386.83,On-time
6338,397,2020-11-14,386.83,On-time
6339,397,2020-12-14,386.83,On-time
6340,397,2021-01-13,386.83,On-time
6341,397,2021-02-12,386.83,On-time
6342,397,2021-03-14,386.83,On-time
6343,397,2021-04-13,386.83,On-time
6344,397,2021-05-13,386.83,On-time
6345,397,2021-06-12,386.83,On-time
6346,397,2021-07-12,386.83,On-time
6347,397,2021-08-11,386.83,On-time
6348,397,2021-09-10,0.0,Missed
6349,397,2021-10-10,386.83,On-time
6350,397,2021-11-09,386.83,On-time
6351,397,2021-12-09,386.83,On-time
6352,397,2022-01-08,386.83,On-time
6353,397,2022-02-07,386.83,On-time
6354,397,2022-03-09,386.83,Late
6355,397,2022-04-08,386.83,On-time
6356,397,2022-05-08,386.83,On-time
6357,397,2022-06-07,386.83,On-time
6358,397,2022-07-07,386.83,Late
6359,397,2022-08-06,386.83,On-time
6360,397,2022-09-05,386.83,On-time
6361,397,2022-10-05,0.0,Missed
6362,397,2022-11-04,386.83,On-time
6363,397,2022-12-04,386.83,On-time
6364,397,2023-01-03,386.83,On-time
6365,398,2022-12-12,604.19,On-time
6366,398,2023-01-11,604.19,On-time
6367,398,2023-02-10,604.19,Late
6368,398,2023-03-12,604.19,On-time
6369,398,2023-04-11,0.0,Missed
6370,398,2023-05-11,604.19,On-time
6371,398,2023-06-10,604.19,On-time
6372,398,2023-07-10,604.19,On-time
6373,398,2023-08-09,604.19,On-time
6374,398,2023-09-08,604.19,On-time
6375,398,2023-10-08,604.19,On-time
6376,398,2023-11-07,604.19,On-time
6377,398,2023-12-07,604.19,On-time
6378,398,2024-01-06,604.19,On-time
6379,398,2024-02-05,604.19,On-time
6380,398,2024-03-06,604.19,On-time
6381,398,2024-04-05,604.19,On-time
6382,398,2024-05-05,604.19,On-time
6383,398,2024-06-04,604.19,On-time
6384,398,2024-07-04,604.19,On-time
6385,398,2024-08-03,604.19,On-time
6386,398,2024-09-02,604.19,Late
6387,398,2024-10-02,604.19,On-time
6388,398,2024-11-01,604.19,On-time
6389,398,2024-12-01,604.19,On-time
6390,398,2024-12-31,604.19,On-time
6391,398,2025-01-30,604.19,On-time
6392,399,2019-09-26,974.0,Late
6393,399,2019-10-26,974.0,On-time
6394,399,2019-11-25,974.0,On-time
6395,399,2019-12-25,974.0,Late
6396,399,2020-01-24,974.0,On-time
6397,399,2020-02-23,974.0,On-time
6398,399,2020-03-24,974.0,On-time
6399,399,2020-04-23,974.0,Late
6400,399,2020-05-23,974.0,On-time
6401,399,2020-06-22,0.0,Missed
6402,399,2020-07-22,974.0,On-time
6403,399,2020-08-21,0.0,Missed
6404,399,2020-09-20,974.0,On-time
6405,399,2020-10-20,974.0,On-time
6406,399,2020-11-19,974.0,Late
6407,399,2020-12-19,974.0,Late
6408,399,2021-01-18,974.0,On-time
6409,399,2021-02-17,974.0,On-time
6410,399,2021-03-19,974.0,Late
6411,399,2021-04-18,974.0,On-time
6412,399,2021-05-18,974.0,On-time
6413,399,2021-06-17,974.0,Late
6414,399,2021-07-17,974.0,On-time
6415,399,2021-08-16,974.0,On-time
6416,399,2021-09-15,974.0,Late
6417,399,2021-10-15,974.0,On-time
6418,399,2021-11-14,974.0,On-time
6419,400,2023-12-05,841.39,On-time
6420,400,2024-01-04,841.39,On-time
6421,400,2024-02-03,841.39,On-time
6422,400,2024-03-04,841.39,On-time
6423,400,2024-04-03,841.39,On-time
6424,400,2024-05-03,841.39,On-time
6425,400,2024-06-02,841.39,Late
6426,400,2024-07-02,841.39,On-time
6427,400,2024-08-01,0.0,Missed
6428,400,2024-08-31,841.39,Late
6429,400,2024-09-30,841.39,On-time
6430,400,2024-10-30,841.39,On-time
6431,400,2024-11-29,841.39,On-time
6432,400,2024-12-29,841.39,On-time
6433,400,2025-01-28,841.39,On-time
6434,400,2025-02-27,841.39,On-time
6435,401,2021-05-08,420.06,On-time
6436,401,2021-06-07,420.06,On-time
6437,401,2021-07-07,420.06,On-time
6438,401,2021-08-06,420.06,On-time
6439,401,2021-09-05,420.06,On-time
6440,401,2021-10-05,420.06,On-time
6441,401,2021-11-04,420.06,On-time
6442,401,2021-12-04,420.06,On-time
6443,401,2022-01-03,0.0,Missed
6444,401,2022-02-02,420.06,On-time
6445,401,2022-03-04,0.0,Missed
6446,402,2020-04-05,717.22,Late
6447,402,2020-05-05,717.22,On-time
6448,402,2020-06-04,717.22,Late
6449,402,2020-07-04,717.22,On-time
6450,402,2020-08-03,717.22,On-time
6451,402,2020-09-02,717.22,Late
6452,402,2020-10-02,717.22,On-time
6453,402,2020-11-01,717.22,On-time
6454,402,2020-12-01,717.22,Late
6455,402,2020-12-31,717.22,Late
6456,402,2021-01-30,0.0,Missed
6457,402,2021-03-01,717.22,Late
6458,402,2021-03-31,717.22,On-time
6459,402,2021-04-30,717.22,Late
6460,402,2021-05-30,717.22,On-time
6461,402,2021-06-29,0.0,Missed
6462,402,2021-07-29,717.22,On-time
6463,402,2021-08-28,717.22,On-time
6464,402,2021-09-27,717.22,On-time
6465,402,2021-10-27,717.22,On-time
6466,402,2021-11-26,717.22,On-time
6467,402,2021-12-26,717.22,Late
6468,402,2022-01-25,717.22,Late
6469,402,2022-02-24,717.22,On-time
6470,403,2019-06-14,324.58,On-time
6471,403,2019-07-14,324.58,On-time
6472,403,2019-08-13,324.58,On-time
6473,403,2019-09-12,324.58,On-time
6474,403,2019-10-12,324.58,On-time
6475,403,2019-11-11,324.58,On-time
6476,403,2019-12-11,324.58,On-time
6477,403,2020-01-10,324.58,On-time
6478,403,2020-02-09,324.58,On-time
6479,403,2020-03-10,324.58,On-time
6480,404,2019-12-06,265.25,On-time
6481,404,2020-01-05,265.25,On-time
6482,404,2020-02-04,265.25,Late
6483,404,2020-03-05,265.25,On-time
6484,404,2020-04-04,265.25,On-time
6485,404,2020-05-04,265.25,On-time
6486,404,2020-06-03,265.25,Late
6487,404,2020-07-03,265.25,On-time
6488,404,2020-08-02,265.25,Late
6489,404,2020-09-01,265.25,On-time
6490,404,2020-10-01,265.25,On-time
6491,404,2020-10-31,265.25,On-time
6492,404,2020-11-30,265.25,On-time
6493,404,2020-12-30,265.25,On-time
6494,405,2021-09-05,809.25,On-time
6495,405,2021-10-05,809.25,On-time
6496,405,2021-11-04,809.25,Late
6497,405,2021-12-04,0.0,Missed
6498,405,2022-01-03,809.25,On-time
6499,405,2022-02-02,809.25,On-time
6500,405,2022-03-04,809.25,On-time
6501,405,2022-04-03,809.25,On-time
6502,405,2022-05-03,809.25,On-time
6503,405,2022-06-02,809.25,On-time
6504,405,2022-07-02,809.25,On-time
6505,405,2022-08-01,809.25,On-time
6506,405,2022-08-31,809.25,On-time
6507,405,2022-09-30,809.25,On-time
6508,405,2022-10-30,809.25,On-time
6509,405,2022-11-29,809.25,On-time
6510,405,2022-12-29,809.25,On-time
6511,405,2023-01-28,809.25,On-time
6512,405,2023-02-27,809.25,On-time
6513,405,2023-03-29,809.25,Late
6514,405,2023-04-28,809.25,On-time
6515,405,2023-05-28,0.0,Missed
6516,405,2023-06-27,809.25,On-time
6517,405,2023-07-27,809.25,On-time
6518,406,2020-10-07,572.11,On-time
6519,406,2020-11-06,572.11,Late
6520,406,2020-12-06,572.11,On-time
6521,406,2021-01-05,0.0,Missed
6522,406,2021-02-04,572.11,On-time
6523,406,2021-03-06,572.11,On-time
6524,406,2021-04-05,572.11,Late
6525,406,2021-05-05,572.11,Late
6526,406,2021-06-04,0.0,Missed
6527,406,2021-07-04,572.11,On-time
6528,406,2021-08-03,0.0,Missed
6529,406,2021-09-02,572.11,Late
6530,406,2021-10-02,572.11,Late
6531,406,2021-11-01,572.11,On-time
6532,406,2021-12-01,572.11,On-time
6533,407,2023-03-23,1649.42,On-time
6534,407,2023-04-22,1649.42,On-time
6535,407,2023-05-22,1649.42,On-time
6536,407,2023-06-21,1649.42,On-time
6537,407,2023-07-21,1649.42,Late
6538,407,2023-08-20,1649.42,On-time
6539,407,2023-09-19,1649.42,On-time
6540,407,2023-10-19,1649.42,On-time
6541,407,2023-11-18,1649.42,On-time
6542,407,2023-12-18,1649.42,On-time
6543,407,2024-01-17,1649.42,On-time
6544,407,2024-02-16,1649.42,On-time
6545,407,2024-03-17,1649.42,On-time
6546,407,2024-04-16,1649.42,On-time
6547,407,2024-05-16,1649.42,On-time
6548,407,2024-06-15,1649.42,On-time
6549,407,2024-07-15,1649.42,On-time
6550,407,2024-08-14,1649.42,On-time
6551,407,2024-09-13,1649.42,On-time
6552,407,2024-10-13,1649.42,On-time
6553,407,2024-11-12,1649.42,On-time
6554,407,2024-12-12,1649.42,On-time
6555,407,2025-01-11,1649.42,On-time
6556,407,2025-02-10,0.0,Missed
6557,408,2021-03-27,153.32,On-time
6558,408,2021-04-26,0.0,Missed
6559,408,2021-05-26,153.32,On-time
6560,408,2021-06-25,153.32,On-time
6561,408,2021-07-25,153.32,On-time
6562,408,2021-08-24,153.32,On-time
6563,408,2021-09-23,153.32,On-time
6564,408,2021-10-23,153.32,On-time
6565,408,2021-11-22,153.32,Late
6566,408,2021-12-22,153.32,On-time
6567,409,2020-04-28,325.47,On-time
6568,409,2020-05-28,325.47,On-time
6569,409,2020-06-27,325.47,On-time
6570,409,2020-07-27,325.47,Late
6571,409,2020-08-26,325.47,Late
6572,409,2020-09-25,325.47,On-time
6573,409,2020-10-25,325.47,On-time
6574,409,2020-11-24,325.47,On-time
6575,409,2020-12-24,325.47,On-time
6576,409,2021-01-23,325.47,On-time
6577,409,2021-02-22,325.47,On-time
6578,409,2021-03-24,325.47,On-time
6579,409,2021-04-23,325.47,On-time
6580,409,2021-05-23,325.47,On-time
6581,409,2021-06-22,325.47,On-time
6582,409,2021-07-22,325.47,Late
6583,409,2021-08-21,325.47,On-time
6584,409,2021-09-20,325.47,On-time
6585,409,2021-10-20,325.47,On-time
6586,409,2021-11-19,325.47,On-time
6587,409,2021-12-19,325.47,On-time
6588,409,2022-01-18,325.47,On-time
6589,409,2022-02-17,325.47,On-time
6590,409,2022-03-19,325.47,Late
6591,409,2022-04-18,325.47,On-time
6592,409,2022-05-18,325.47,On-time
6593,410,2022-03-02,1033.08,On-time
6594,410,2022-04-01,1033.08,On-time
6595,410,2022-05-01,1033.08,On-time
6596,410,2022-05-31,1033.08,On-time
6597,410,2022-06-30,1033.08,On-time
6598,410,2022-07-30,1033.08,On-time
6599,410,2022-08-29,1033.08,Late
6600,410,2022-09-28,1033.08,On-time
6601,410,2022-10-28,1033.08,On-time
6602,410,2022-11-27,1033.08,On-time
6603,410,2022-12-27,1033.08,On-time
6604,410,2023-01-26,1033.08,On-time
6605,410,2023-02-25,1033.08,On-time
6606,410,2023-03-27,1033.08,On-time
6607,410,2023-04-26,1033.08,Late
6608,410,2023-05-26,1033.08,On-time
6609,410,2023-06-25,1033.08,On-time
6610,410,2023-07-25,1033.08,On-time
6611,410,2023-08-24,1033.08,On-time
6612,410,2023-09-23,1033.08,On-time
6613,410,2023-10-23,1033.08,On-time
6614,410,2023-11-22,1033.08,On-time
6615,410,2023-12-22,1033.08,On-time
6616,410,2024-01-21,1033.08,On-time
6617,410,2024-02-20,1033.08,On-time
6618,410,2024-03-21,1033.08,On-time
6619,410,2024-04-20,1033.08,On-time
6620,410,2024-05-20,1033.08,On-time
6621,410,2024-06-19,1033.08,On-time
6622,411,2022-08-12,311.42,Late
6623,411,2022-09-11,311.42,On-time
6624,411,2022-10-11,311.42,On-time
6625,411,2022-11-10,311.42,On-time
6626,411,2022-12-10,311.42,On-time
6627,411,2023-01-09,311.42,On-time
6628,411,2023-02-08,311.42,On-time
6629,411,2023-03-10,311.42,On-time
6630,411,2023-04-09,311.42,On-time
6631,411,2023-05-09,311.42,On-time
6632,411,2023-06-08,311.42,On-time
6633,411,2023-07-08,311.42,On-time
6634,411,2023-08-07,311.42,On-time
6635,411,2023-09-06,311.42,On-time
6636,411,2023-10-06,0.0,Missed
6637,411,2023-11-05,0.0,Missed
6638,412,2019-12-01,1293.06,On-time
6639,412,2019-12-31,1293.06,On-time
6640,412,2020-01-30,1293.06,On-time
6641,412,2020-02-29,1293.06,On-time
6642,413,2019-12-02,406.0,On-time
6643,413,2020-01-01,406.0,On-time
6644,413,2020-01-31,406.0,On-time
6645,413,2020-03-01,406.0,On-time
6646,413,2020-03-31,406.0,On-time
6647,413,2020-04-30,406.0,On-time
6648,413,2020-05-30,406.0,On-time
6649,413,2020-06-29,406.0,On-time
6650,413,2020-07-29,406.0,On-time
6651,413,2020-08-28,406.0,On-time
6652,414,2019-04-07,1878.5,On-time
6653,414,2019-05-07,1878.5,On-time
6654,414,2019-06-06,1878.5,On-time
6655,414,2019-07-06,1878.5,On-time
6656,414,2019-08-05,1878.5,On-time
6657,414,2019-09-04,1878.5,On-time
6658,414,2019-10-04,1878.5,On-time
6659,414,2019-11-03,1878.5,On-time
6660,414,2019-12-03,1878.5,On-time
6661,414,2020-01-02,1878.5,Late
6662,414,2020-02-01,1878.5,Late
6663,414,2020-03-02,1878.5,On-time
6664,414,2020-04-01,1878.5,On-time
6665,414,2020-05-01,1878.5,On-time
6666,414,2020-05-31,1878.5,On-time
6667,414,2020-06-30,1878.5,On-time
6668,414,2020-07-30,1878.5,On-time
6669,415,2022-10-05,1346.33,On-time
6670,415,2022-11-04,1346.33,On-time
6671,415,2022-12-04,1346.33,On-time
6672,415,2023-01-03,1346.33,On-time
6673,415,2023-02-02,1346.33,Late
6674,415,2023-03-04,1346.33,On-time
6675,415,2023-04-03,0.0,Missed
6676,415,2023-05-03,0.0,Missed
6677,415,2023-06-02,1346.33,On-time
6678,415,2023-07-02,1346.33,On-time
6679,415,2023-08-01,1346.33,On-time
6680,415,2023-08-31,1346.33,On-time
6681,415,2023-09-30,1346.33,On-time
6682,415,2023-10-30,1346.33,On-time
6683,415,2023-11-29,1346.33,On-time
6684,415,2023-12-29,1346.33,On-time
6685,415,2024-01-28,1346.33,Late
6686,415,2024-02-27,1346.33,On-time
6687,415,2024-03-28,1346.33,On-time
6688,415,2024-04-27,1346.33,Late
6689,415,2024-05-27,1346.33,On-time
6690,415,2024-06-26,1346.33,On-time
6691,415,2024-07-26,1346.33,On-time
6692,415,2024-08-25,1346.33,On-time
6693,415,2024-09-24,1346.33,On-time
6694,415,2024-10-24,0.0,Missed
6695,416,2022-05-26,963.38,On-time
6696,416,2022-06-25,963.38,On-time
6697,416,2022-07-25,963.38,On-time
6698,416,2022-08-24,963.38,Late
6699,416,2022-09-23,963.38,Late
6700,416,2022-10-23,963.38,On-time
6701,416,2022-11-22,963.38,On-time
6702,416,2022-12-22,963.38,On-time
6703,416,2023-01-21,963.38,On-time
6704,416,2023-02-20,963.38,On-time
6705,416,2023-03-22,963.38,On-time
6706,416,2023-04-21,0.0,Missed
6707,416,2023-05-21,963.38,On-time
6708,417,2021-06-15,3119.58,On-time
6709,417,2021-07-15,3119.58,On-time
6710,417,2021-08-14,3119.58,On-time
6711,417,2021-09-13,3119.58,On-time
6712,417,2021-10-13,3119.58,Late
6713,417,2021-11-12,3119.58,On-time
6714,417,2021-12-12,3119.58,On-time
6715,417,2022-01-11,3119.58,On-time
6716,417,2022-02-10,3119.58,On-time
6717,417,2022-03-12,3119.58,On-time
6718,417,2022-04-11,3119.58,On-time
6719,417,2022-05-11,0.0,Missed
6720,417,2022-06-10,3119.58,On-time
6721,417,2022-07-10,3119.58,On-time
6722,417,2022-08-09,3119.58,Late
6723,417,2022-09-08,3119.58,On-time
6724,417,2022-10-08,3119.58,On-time
6725,417,2022-11-07,3119.58,On-time
6726,418,2023-04-20,2437.25,On-time
6727,418,2023-05-20,2437.25,On-time
6728,418,2023-06-19,2437.25,Late
6729,418,2023-07-19,2437.25,On-time
6730,418,2023-08-18,0.0,Missed
6731,418,2023-09-17,2437.25,On-time
6732,418,2023-10-17,2437.25,On-time
6733,418,2023-11-16,2437.25,On-time
6734,418,2023-12-16,2437.25,On-time
6735,419,2023-02-09,648.81,On-time
6736,419,2023-03-11,648.81,On-time
6737,419,2023-04-10,648.81,On-time
6738,419,2023-05-10,648.81,Late
6739,419,2023-06-09,648.81,On-time
6740,419,2023-07-09,648.81,On-time
6741,419,2023-08-08,0.0,Missed
6742,419,2023-09-07,0.0,Missed
6743,419,2023-10-07,648.81,On-time
6744,419,2023-11-06,648.81,On-time
6745,419,2023-12-06,648.81,On-time
6746,419,2024-01-05,648.81,Late
6747,419,2024-02-04,648.81,On-time
6748,419,2024-03-05,0.0,Missed
6749,419,2024-04-04,648.81,On-time
6750,419,2024-05-04,648.81,On-time
6751,419,2024-06-03,648.81,On-time
6752,419,2024-07-03,648.81,On-time
6753,419,2024-08-02,648.81,On-time
6754,419,2024-09-01,648.81,On-time
6755,419,2024-10-01,648.81,On-time
6756,419,2024-10-31,648.81,On-time
6757,419,2024-11-30,648.81,On-time
6758,419,2024-12-30,648.81,On-time
6759,419,2025-01-29,648.81,On-time
6760,419,2025-02-28,648.81,On-time
6761,419,2025-03-30,648.81,On-time
6762,419,2025-04-29,648.81,Late
6763,419,2025-05-29,648.81,On-time
6764,420,2022-01-03,3503.75,On-time
6765,420,2022-02-02,3503.75,On-time
6766,420,2022-03-04,3503.75,On-time
6767,420,2022-04-03,3503.75,On-time
6768,420,2022-05-03,3503.75,On-time
6769,420,2022-06-02,3503.75,On-time
6770,420,2022-07-02,3503.75,On-time
6771,420,2022-08-01,3503.75,Late
6772,420,2022-08-31,3503.75,On-time
6773,420,2022-09-30,3503.75,On-time
6774,420,2022-10-30,3503.75,On-time
6775,420,2022-11-29,3503.75,On-time
6776,420,2022-12-29,3503.75,On-time
6777,420,2023-01-28,3503.75,Late
6778,420,2023-02-27,3503.75,On-time
6779,420,2023-03-29,3503.75,On-time
6780,421,2023-06-03,796.97,Late
6781,421,2023-07-03,796.97,On-time
6782,421,2023-08-02,796.97,On-time
6783,421,2023-09-01,796.97,On-time
6784,421,2023-10-01,796.97,On-time
6785,421,2023-10-31,796.97,On-time
6786,421,2023-11-30,796.97,On-time
6787,421,2023-12-30,796.97,On-time
6788,421,2024-01-29,796.97,On-time
6789,421,2024-02-28,0.0,Missed
6790,421,2024-03-29,796.97,On-time
6791,421,2024-04-28,796.97,On-time
6792,421,2024-05-28,796.97,On-time
6793,421,2024-06-27,796.97,On-time
6794,421,2024-07-27,796.97,On-time
6795,421,2024-08-26,796.97,Late
6796,421,2024-09-25,796.97,Late
6797,421,2024-10-25,796.97,On-time
6798,422,2020-02-10,559.33,Late
6799,422,2020-03-11,559.33,On-time
6800,422,2020-04-10,559.33,On-time
6801,422,2020-05-10,559.33,On-time
6802,422,2020-06-09,559.33,On-time
6803,422,2020-07-09,559.33,On-time
6804,422,2020-08-08,559.33,Late
6805,422,2020-09-07,559.33,On-time
6806,423,2019-08-23,330.87,On-time
6807,423,2019-09-22,330.87,On-time
6808,423,2019-10-22,330.87,On-time
6809,423,2019-11-21,330.87,On-time
6810,423,2019-12-21,0.0,Missed
6811,423,2020-01-20,330.87,Late
6812,423,2020-02-19,0.0,Missed
6813,423,2020-03-20,330.87,Late
6814,423,2020-04-19,330.87,On-time
6815,423,2020-05-19,330.87,Late
6816,423,2020-06-18,0.0,Missed
6817,423,2020-07-18,330.87,On-time
6818,423,2020-08-17,330.87,On-time
6819,423,2020-09-16,330.87,On-time
6820,424,2020-06-06,491.69,On-time
6821,424,2020-07-06,491.69,Late
6822,424,2020-08-05,491.69,Late
6823,424,2020-09-04,491.69,On-time
6824,424,2020-10-04,491.69,On-time
6825,424,2020-11-03,491.69,On-time
6826,424,2020-12-03,491.69,Late
6827,424,2021-01-02,491.69,On-time
6828,424,2021-02-01,491.69,On-time
6829,424,2021-03-03,491.69,On-time
6830,424,2021-04-02,491.69,On-time
6831,424,2021-05-02,491.69,Late
6832,424,2021-06-01,491.69,On-time
6833,424,2021-07-01,491.69,On-time
6834,424,2021-07-31,491.69,On-time
6835,424,2021-08-30,491.69,On-time
6836,424,2021-09-29,491.69,On-time
6837,424,2021-10-29,491.69,On-time
6838,424,2021-11-28,0.0,Missed
6839,424,2021-12-28,491.69,On-time
6840,424,2022-01-27,491.69,On-time
6841,424,2022-02-26,491.69,On-time
6842,424,2022-03-28,491.69,On-time
6843,424,2022-04-27,0.0,Missed
6844,425,2019-05-15,528.33,On-time
6845,425,2019-06-14,528.33,On-time
6846,425,2019-07-14,528.33,On-time
6847,425,2019-08-13,528.33,On-time
6848,425,2019-09-12,528.33,On-time
6849,425,2019-10-12,528.33,On-time
6850,425,2019-11-11,528.33,On-time
6851,425,2019-12-11,528.33,On-time
6852,425,2020-01-10,528.33,Late
6853,425,2020-02-09,528.33,On-time
6854,425,2020-03-10,528.33,On-time
6855,425,2020-04-09,528.33,On-time
6856,425,2020-05-09,528.33,Late
6857,425,2020-06-08,528.33,On-time
6858,425,2020-07-08,528.33,On-time
6859,425,2020-08-07,528.33,On-time
6860,425,2020-09-06,528.33,On-time
6861,425,2020-10-06,528.33,Late
6862,425,2020-11-05,528.33,On-time
6863,425,2020-12-05,528.33,On-time
6864,425,2021-01-04,528.33,On-time
6865,425,2021-02-03,528.33,Late
6866,425,2021-03-05,528.33,On-time
6867,425,2021-04-04,528.33,Late
6868,426,2021-09-26,254.31,On-time
6869,426,2021-10-26,254.31,On-time
6870,426,2021-11-25,254.31,On-time
6871,426,2021-12-25,0.0,Missed
6872,426,2022-01-24,254.31,On-time
6873,426,2022-02-23,254.31,Late
6874,426,2022-03-25,254.31,On-time
6875,426,2022-04-24,254.31,On-time
6876,426,2022-05-24,254.31,On-time
6877,426,2022-06-23,254.31,On-time
6878,426,2022-07-23,0.0,Missed
6879,426,2022-08-22,254.31,On-time
6880,426,2022-09-21,254.31,Late
6881,426,2022-10-21,254.31,Late
6882,426,2022-11-20,254.31,On-time
6883,426,2022-12-20,0.0,Missed
6884,426,2023-01-19,254.31,On-time
6885,426,2023-02-18,0.0,Missed
6886,426,2023-03-20,254.31,On-time
6887,426,2023-04-19,254.31,On-time
6888,426,2023-05-19,254.31,Late
6889,427,2023-10-06,76.38,On-time
6890,427,2023-11-05,76.38,On-time
6891,427,2023-12-05,76.38,On-time
6892,427,2024-01-04,76.38,On-time
6893,427,2024-02-03,76.38,Late
6894,427,2024-03-04,76.38,On-time
6895,427,2024-04-03,76.38,On-time
6896,428,2019-04-12,688.12,On-time
6897,428,2019-05-12,688.12,On-time
6898,428,2019-06-11,688.12,On-time
6899,428,2019-07-11,688.12,On-time
6900,428,2019-08-10,688.12,On-time
6901,428,2019-09-09,688.12,On-time
6902,428,2019-10-09,688.12,On-time
6903,428,2019-11-08,688.12,On-time
6904,428,2019-12-08,0.0,Missed
6905,428,2020-01-07,688.12,Late
6906,428,2020-02-06,688.12,On-time
6907,429,2019-09-10,0.0,Missed
6908,429,2019-10-10,629.62,On-time
6909,429,2019-11-09,629.62,On-time
6910,429,2019-12-09,629.62,On-time
6911,429,2020-01-08,629.62,On-time
6912,429,2020-02-07,629.62,On-time
6913,429,2020-03-08,629.62,On-time
6914,429,2020-04-07,629.62,On-time
6915,430,2021-05-05,431.46,Late
6916,430,2021-06-04,431.46,On-time
6917,430,2021-07-04,431.46,On-time
6918,430,2021-08-03,431.46,On-time
6919,430,2021-09-02,431.46,On-time
6920,431,2023-10-01,920.38,On-time
6921,431,2023-10-31,920.38,On-time
6922,431,2023-11-30,920.38,On-time
6923,431,2023-12-30,920.38,On-time
6924,431,2024-01-29,920.38,Late
6925,431,2024-02-28,920.38,Late
6926,431,2024-03-29,920.38,On-time
6927,431,2024-04-28,920.38,On-time
6928,431,2024-05-28,920.38,On-time
6929,431,2024-06-27,920.38,On-time
6930,431,2024-07-27,920.38,On-time
6931,431,2024-08-26,920.38,On-time
6932,432,2020-08-29,709.22,Late
6933,432,2020-09-28,709.22,On-time
6934,432,2020-10-28,709.22,On-time
6935,432,2020-11-27,709.22,On-time
6936,432,2020-12-27,709.22,On-time
6937,432,2021-01-26,709.22,On-time
6938,432,2021-02-25,709.22,On-time
6939,432,2021-03-27,709.22,On-time
6940,432,2021-04-26,709.22,Late
6941,433,2021-08-13,816.71,On-time
6942,433,2021-09-12,816.71,On-time
6943,433,2021-10-12,816.71,On-time
6944,433,2021-11-11,816.71,On-time
6945,433,2021-12-11,816.71,On-time
6946,433,2022-01-10,816.71,On-time
6947,433,2022-02-09,816.71,On-time
6948,433,2022-03-11,816.71,On-time
6949,433,2022-04-10,816.71,On-time
6950,433,2022-05-10,816.71,On-time
6951,433,2022-06-09,816.71,On-time
6952,433,2022-07-09,816.71,On-time
6953,433,2022-08-08,816.71,On-time
6954,433,2022-09-07,816.71,On-time
6955,433,2022-10-07,816.71,On-time
6956,433,2022-11-06,0.0,Missed
6957,434,2019-04-16,165.75,Late
6958,434,2019-05-16,165.75,On-time
6959,434,2019-06-15,0.0,Missed
6960,434,2019-07-15,165.75,On-time
6961,434,2019-08-14,165.75,Late
6962,434,2019-09-13,165.75,On-time
6963,434,2019-10-13,165.75,On-time
6964,435,2019-10-28,411.52,On-time
6965,435,2019-11-27,411.52,On-time
6966,435,2019-12-27,411.52,On-time
6967,435,2020-01-26,411.52,On-time
6968,435,2020-02-25,411.52,Late
6969,435,2020-03-26,411.52,On-time
6970,435,2020-04-25,411.52,On-time
6971,435,2020-05-25,411.52,Late
6972,435,2020-06-24,0.0,Missed
6973,435,2020-07-24,411.52,On-time
6974,436,2024-01-05,1751.83,Late
6975,436,2024-02-04,1751.83,Late
6976,436,2024-03-05,1751.83,On-time
6977,436,2024-04-04,1751.83,On-time
6978,436,2024-05-04,1751.83,On-time
6979,436,2024-06-03,1751.83,On-time
6980,436,2024-07-03,1751.83,On-time
6981,436,2024-08-02,1751.83,On-time
6982,436,2024-09-01,1751.83,On-time
6983,436,2024-10-01,1751.83,On-time
6984,436,2024-10-31,1751.83,On-time
6985,436,2024-11-30,1751.83,Late
6986,436,2024-12-30,1751.83,On-time
6987,436,2025-01-29,1751.83,On-time
6988,436,2025-02-28,1751.83,Late
6989,436,2025-03-30,1751.83,On-time
6990,437,2023-11-27,926.31,On-time
6991,437,2023-12-27,0.0,Missed
6992,437,2024-01-26,0.0,Missed
6993,437,2024-02-25,926.31,On-time
6994,437,2024-03-26,926.31,On-time
6995,437,2024-04-25,926.31,On-time
6996,437,2024-05-25,926.31,On-time
6997,437,2024-06-24,926.31,On-time
6998,437,2024-07-24,926.31,Late
6999,437,2024-08-23,926.31,On-time
7000,437,2024-09-22,926.31,On-time
